id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name
318738865,425f1358-4c1b-48ea-b99e-cff64de6431b,2025-10-04 12:13:39,2025-10-04,2025-10-04 16:13:39 UTC,Eastern Time (US & Canada),9459565,mw104,,2025-10-04 22:20:57 UTC,2025-10-05 10:58:49 UTC,needs_id,,https://www.inaturalist.org/observations/318738865,https://static.inaturalist.org/photos/576094671/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2617857211,-73.6013761322,3,,,,3,,,false,,,,Vaccinioideae,"blueberries, cranberries, huckleberries, and allies",Plantae,634914,,,,
318743119,ba998caa-89a1-4f2a-94db-f10f7286a9af,2025-10-02 14:02:59,2025-10-02,2025-10-02 18:02:59 UTC,Eastern Time (US & Canada),1151163,t_tallhouse,Taro Ietaka,2025-10-04 22:41:49 UTC,2025-10-04 22:41:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318743119,https://inaturalist-open-data.s3.amazonaws.com/photos/576101881/medium.jpg,,"",,0,0,false,2,"Pound Ridge, NY, USA",41.23905011,-73.57531209,3,,,,3,,,false,,,Northern Peatmoss,Sphagnum capillifolium,Northern Peatmoss,Plantae,123958,Sphagnum capillifolium,,,
318743146,b50a397f-34c2-4577-98c3-35f1f34c73ed,2025-10-02 14:06:37,2025-10-02,2025-10-02 18:06:37 UTC,Eastern Time (US & Canada),1151163,t_tallhouse,Taro Ietaka,2025-10-04 22:42:00 UTC,2025-10-05 00:22:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318743146,https://inaturalist-open-data.s3.amazonaws.com/photos/576101947/medium.jpg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.23961819,-73.57686888,3,,,,3,,,false,,,pinesap,Monotropa hypopitys,pinesap,Plantae,59986,Monotropa hypopitys,,,
318756459,d6db14ec-4f22-4f7f-bf87-1493b277cb12,2025-10-04 09:48:42,2025-10-04,2025-10-04 13:48:42 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-04 23:51:38 UTC,2025-10-05 00:41:44 UTC,research,,https://www.inaturalist.org/observations/318756459,https://static.inaturalist.org/photos/576127469/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2584976667,-73.601889323,39,,,,39,,,false,,,Timothy grass,Phleum pratense,Timothy grass,Plantae,57190,Phleum pratense,,,
318756504,89efa33c-d8bd-4855-aa99-1df78dab08af,2025-10-04 09:50:19,2025-10-04,2025-10-04 13:50:19 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-04 23:51:53 UTC,2025-10-04 23:58:09 UTC,needs_id,,https://www.inaturalist.org/observations/318756504,https://static.inaturalist.org/photos/576127576/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2589417486,-73.6020884719,51,,,,51,,,false,,,Galium mollugo,Galium mollugo,,Plantae,1445878,,,,
318756592,3ce0040f-248a-4776-8c6c-76628a39278e,2025-10-04 09:54:05,2025-10-04,2025-10-04 13:54:05 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-04 23:52:21 UTC,2025-10-05 23:55:40 UTC,research,,https://www.inaturalist.org/observations/318756592,https://static.inaturalist.org/photos/576127742/medium.jpg,,"",,1,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2587971716,-73.6019486946,62,,,,62,,open,false,,,Red Clover,Trifolium pratense,Red Clover,Plantae,51875,Trifolium pratense,,,
318756782,9811739d-1a42-40f1-abe1-ca9d33d0e9fe,2025-10-04 09:55:37,2025-10-04,2025-10-04 13:55:37 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-04 23:53:32 UTC,2025-10-05 00:04:28 UTC,research,,https://www.inaturalist.org/observations/318756782,https://static.inaturalist.org/photos/576128156/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2588527718,-73.6021738058,60,,,,60,,open,false,,,Toringo Crabapple,Malus toringo,Toringo Crabapple,Plantae,133353,Malus toringo,,,
318757016,978fb237-f0da-4bc4-9676-a1cbd9b503ed,2025-10-04 09:56:23,2025-10-04,2025-10-04 13:56:23 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-04 23:54:43 UTC,2025-10-04 23:54:45 UTC,needs_id,,https://www.inaturalist.org/observations/318757016,https://static.inaturalist.org/photos/576128482/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2584133865,-73.6022849026,33,,,,33,,,false,,,,Rubus hispidus,swamp dewberry,Plantae,69713,Rubus hispidus,,,
318757170,e67e677b-146e-47c2-843c-26832076573b,2025-10-04 10:00:14,2025-10-04,2025-10-04 14:00:14 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-04 23:55:28 UTC,2025-10-04 23:55:29 UTC,needs_id,,https://www.inaturalist.org/observations/318757170,https://static.inaturalist.org/photos/576128989/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.258400344,-73.6022891854,37,,,,37,,,false,,,,Schizachyrium scoparium,little bluestem,Plantae,122603,Schizachyrium scoparium,,,
318757362,5a234aaa-3cae-4764-b372-4f0ad18b2cda,2025-10-04 10:04:19,2025-10-04,2025-10-04 14:04:19 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-04 23:56:36 UTC,2025-10-04 23:56:38 UTC,needs_id,,https://www.inaturalist.org/observations/318757362,https://static.inaturalist.org/photos/576129440/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2584327231,-73.6022973283,17,,,,17,,,false,,,,Solidago rugosa,common wrinkle-leaved goldenrod,Plantae,128551,Solidago rugosa,,,
318759208,db7d57c0-60d0-4142-a8c6-1fc212a3c009,2025-10-04 09:51:53,2025-10-04,2025-10-04 13:51:53 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:06:52 UTC,2025-10-05 00:06:53 UTC,needs_id,,https://www.inaturalist.org/observations/318759208,https://static.inaturalist.org/photos/576133482/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.258631484,-73.6018390684,45,,,,45,,,false,,,,Verbena,vervains,Plantae,53317,,,,
318759288,addf96c7-5005-4d4f-9ae3-07f612540fc4,2025-10-04 10:03:02,2025-10-04,2025-10-04 14:03:02 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:07:15 UTC,2025-10-05 11:06:46 UTC,research,,https://www.inaturalist.org/observations/318759288,https://static.inaturalist.org/photos/576133647/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2585197925,-73.602451464,23,,,,23,,,false,,,common milkweed,Asclepias syriaca,common milkweed,Plantae,47911,Asclepias syriaca,,,
318759336,bfd08575-1c16-413c-b0d7-575af60ea30e,2025-10-04 10:07:13,2025-10-04,2025-10-04 14:07:13 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:07:33 UTC,2025-10-05 00:07:34 UTC,needs_id,,https://www.inaturalist.org/observations/318759336,https://static.inaturalist.org/photos/576133754/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2584145337,-73.6023067985,22,,,,22,,open,false,,,,Prunus serotina,black cherry,Plantae,54834,Prunus serotina,,,
318759382,22ba529e-8d23-4105-b871-83dc38c93b85,2025-10-04 10:09:12,2025-10-04,2025-10-04 14:09:12 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:07:47 UTC,2025-10-05 00:31:03 UTC,research,,https://www.inaturalist.org/observations/318759382,https://static.inaturalist.org/photos/576133844/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2585097933,-73.6023359924,56,,,,56,,,false,,,Sheep's sorrel,Rumex acetosella,Sheep's sorrel,Plantae,53195,Rumex acetosella,,,
318759451,996e8747-2c22-4101-8111-31fd87cafc43,2025-10-04 10:10:34,2025-10-04,2025-10-04 14:10:34 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:08:08 UTC,2025-10-05 00:08:09 UTC,needs_id,,https://www.inaturalist.org/observations/318759451,https://static.inaturalist.org/photos/576133905/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2584011312,-73.6022893539,22,,,,22,,,false,,,,Solidago rugosa,common wrinkle-leaved goldenrod,Plantae,128551,Solidago rugosa,,,
318759562,c533efb5-cc4e-4611-87c7-662b2dfb3a39,2025-10-04 10:16:25,2025-10-04,2025-10-04 14:16:25 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:08:55 UTC,2025-10-05 07:42:45 UTC,research,,https://www.inaturalist.org/observations/318759562,https://static.inaturalist.org/photos/576134407/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2583990266,-73.6022914781,23,,,,23,,open,false,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Achillea millefolium,,,
318759860,68856bca-b934-4f44-b06b-f0e499623a7b,2025-10-04 10:23:01,2025-10-04,2025-10-04 14:23:01 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:09:52 UTC,2025-10-05 07:42:46 UTC,research,,https://www.inaturalist.org/observations/318759860,https://static.inaturalist.org/photos/576134587/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2529289923,-73.6124064883,771,,,,771,,open,false,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Achillea millefolium,,,
318759918,05f98a44-4913-4362-872a-e601c7e5fb3f,2025-10-04 10:24:15,2025-10-04,2025-10-04 14:24:15 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:10:05 UTC,2025-10-05 00:10:06 UTC,needs_id,,https://www.inaturalist.org/observations/318759918,https://static.inaturalist.org/photos/576134701/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2523584292,-73.6133059807,687,,,,687,,,false,,,,Solidago rugosa,common wrinkle-leaved goldenrod,Plantae,128551,Solidago rugosa,,,
318759982,5aa229fa-374b-4043-9780-ee69bae2c8b1,2025-10-04 10:34:57,2025-10-04,2025-10-04 14:34:57 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:10:35 UTC,2025-10-05 00:13:11 UTC,needs_id,,https://www.inaturalist.org/observations/318759982,https://static.inaturalist.org/photos/576134804/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2584385411,-73.6023603412,61,,,,61,,open,false,,,,Quercus velutina,black oak,Plantae,49006,Quercus velutina,,,
318760020,ca1515c2-374c-4a03-98e4-9e1e759fa9a5,2025-10-04 10:37:52,2025-10-04,2025-10-04 14:37:52 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:10:49 UTC,2025-10-05 01:33:55 UTC,research,,https://www.inaturalist.org/observations/318760020,https://static.inaturalist.org/photos/576134922/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2584013761,-73.6022907841,22,,,,22,,,false,,,common toadflax,Linaria vulgaris,common toadflax,Plantae,50790,Linaria vulgaris,,,
318760067,116e6b84-fd99-44a2-a4ae-78f70e05cca6,2025-10-04 10:39:36,2025-10-04,2025-10-04 14:39:36 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:11:06 UTC,2025-10-05 00:11:07 UTC,needs_id,,https://www.inaturalist.org/observations/318760067,https://static.inaturalist.org/photos/576135036/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2583908042,-73.6023019835,92,,,,92,,,false,,,,Celastrus orbiculatus,Oriental bittersweet,Plantae,64540,Celastrus orbiculatus,,,
318760119,df11e370-21a0-473c-bad8-bd6dca08ef86,2025-10-04 10:40:13,2025-10-04,2025-10-04 14:40:13 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:11:24 UTC,2025-10-05 01:34:19 UTC,research,,https://www.inaturalist.org/observations/318760119,https://static.inaturalist.org/photos/576135148/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2583803229,-73.602313087,106,,,,106,,,false,,,Porcelain Berry,Ampelopsis glandulosa,Porcelain Berry,Plantae,204237,Ampelopsis glandulosa,,,
318760162,e23eebb9-6e81-485e-ae26-b33a5a3752e3,2025-10-04 10:41:41,2025-10-04,2025-10-04 14:41:41 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:11:40 UTC,2025-10-05 01:35:22 UTC,research,,https://www.inaturalist.org/observations/318760162,https://static.inaturalist.org/photos/576135232/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2583995413,-73.6022898305,30,,,,30,,,false,,,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599,Phytolacca americana,,,
318760340,6192603f-26f4-47f3-ad3a-e145bb9f96c0,2025-10-04 10:26:25,2025-10-04,2025-10-04 14:26:25 UTC,Eastern Time (US & Canada),5456535,samanthacronk02,Samantha Cronk,2025-10-05 00:12:55 UTC,2025-10-05 00:12:56 UTC,casual,,https://www.inaturalist.org/observations/318760340,https://static.inaturalist.org/photos/576135654/medium.jpg,,"",,0,0,true,843,"Bountonville Rd, Cross River, NY, US",41.2588253112,-73.6030096023,129,,,,129,,,false,,,,Eryngium yuccifolium,rattlesnake master,Plantae,128695,Eryngium yuccifolium,,,
318786172,d9eb9fb2-695f-4577-91a0-c712cfb0b096,2025-10-04 10:18:04,2025-10-04,2025-10-04 14:18:04 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:40:12 UTC,2025-10-05 11:53:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786172,https://inaturalist-open-data.s3.amazonaws.com/photos/576186632/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2592849591,-73.6021442021,6,,,,6,,,false,,,,Tracheophyta,Vascular Plants,Plantae,211194,,,,
318786186,344dc961-8b00-4c05-b8a9-5ff2ffeb41f0,2025-10-04 10:35:19,2025-10-04,2025-10-04 14:35:19 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:40:19 UTC,2025-10-05 02:40:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786186,https://inaturalist-open-data.s3.amazonaws.com/photos/576186671/medium.jpg,,"",,0,0,false,843,"Pound Ridge, NY, US",41.2593943328,-73.6024979101,4,,,,4,,,false,,,,Solidago rugosa,common wrinkle-leaved goldenrod,Plantae,128551,Solidago rugosa,,,
318786202,38e2dbfc-de8d-4935-9cc2-576fe2ce53e2,2025-10-04 10:38:30,2025-10-04,2025-10-04 14:38:30 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:40:26 UTC,2025-10-05 02:40:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786202,https://inaturalist-open-data.s3.amazonaws.com/photos/576186704/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.259391854,-73.6024461615,6,,,,6,,,false,,,,Solidago,goldenrods,Plantae,48678,,,,
318786213,5f7c719f-2a09-4df9-9eb6-f0975ed1ca3f,2025-10-04 10:40:10,2025-10-04,2025-10-04 14:40:10 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:40:33 UTC,2025-10-05 02:40:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786213,https://inaturalist-open-data.s3.amazonaws.com/photos/576186733/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2593773649,-73.6024026689,6,,,,6,,,false,,,,Vaccinium corymbosum,Northern highbush blueberry,Plantae,52740,Vaccinium corymbosum,,,
318786229,358bffdb-7a59-4051-a578-ffb821717f92,2025-10-04 10:41:28,2025-10-04,2025-10-04 14:41:28 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:40:40 UTC,2025-10-05 02:40:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786229,https://inaturalist-open-data.s3.amazonaws.com/photos/576186766/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2594160716,-73.6023823785,6,,,,6,,,false,,,,Rubus hispidus,swamp dewberry,Plantae,69713,Rubus hispidus,,,
318786265,c8e417d0-e78b-429e-879d-1815c4eea460,2025-10-04 10:41:59,2025-10-04,2025-10-04 14:41:59 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:40:46 UTC,2025-10-05 02:40:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786265,https://inaturalist-open-data.s3.amazonaws.com/photos/576186784/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Pound Ridge, NY, US",41.2594498988,-73.6024001712,5,,,,5,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318786279,3a2b71dd-f0e2-4d05-8d96-0501c63819a6,2025-10-04 10:42:54,2025-10-04,2025-10-04 14:42:54 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:40:53 UTC,2025-10-05 10:56:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318786279,https://inaturalist-open-data.s3.amazonaws.com/photos/576186816/medium.jpg,,"",,1,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2594452635,-73.6024053055,8,,,,8,,open,false,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Achillea millefolium,,,
318786292,7b93fa77-8762-400d-a2e6-a28fcaf25608,2025-10-04 10:44:48,2025-10-04,2025-10-04 14:44:48 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:41:00 UTC,2025-10-05 02:41:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786292,https://inaturalist-open-data.s3.amazonaws.com/photos/576186847/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.259463663,-73.6023471843,7,,,,7,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
318786306,01dd0258-0d8e-4d16-935c-1e36880660bc,2025-10-04 10:47:20,2025-10-04,2025-10-04 14:47:20 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:41:05 UTC,2025-10-05 02:41:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786306,https://inaturalist-open-data.s3.amazonaws.com/photos/576186875/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2594783539,-73.60236682,6,,,,6,,,false,,,,Maleae,,Plantae,723302,,,,
318786330,12c7583f-d9c3-4ae1-bc5c-3171914e2315,2025-10-04 10:48:39,2025-10-04,2025-10-04 14:48:39 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:41:12 UTC,2025-10-05 02:41:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786330,https://inaturalist-open-data.s3.amazonaws.com/photos/576186910/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.2594972279,-73.6024108825,3,,,,3,,,false,,,,Rosa multiflora,multiflora rose,Plantae,78882,Rosa multiflora,,,
318786368,6f646350-ad96-403d-ade9-fa24aab32c7e,2025-10-04 10:53:38,2025-10-04,2025-10-04 14:53:38 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:41:24 UTC,2025-10-05 02:41:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786368,https://inaturalist-open-data.s3.amazonaws.com/photos/576186991/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.2595787726,-73.602831653,8,,,,8,,,false,,,,Rosa multiflora,multiflora rose,Plantae,78882,Rosa multiflora,,,
318786416,b7c25388-ef19-4f70-98c3-27f9e9ef0b58,2025-10-04 10:54:18,2025-10-04,2025-10-04 14:54:18 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:41:32 UTC,2025-10-05 02:41:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786416,https://inaturalist-open-data.s3.amazonaws.com/photos/576187031/medium.jpg,,"",,0,0,false,843,"Stone Hill Rd, Cross River, NY, US",41.259568166,-73.6028467678,4,,,,4,,,false,,,,Vitis,grapevines,Plantae,60773,,,,
318786447,ebcbd941-d4b5-43c3-b475-8f8cd4fd3c14,2025-10-04 10:55:45,2025-10-04,2025-10-04 14:55:45 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:41:39 UTC,2025-10-05 02:41:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786447,https://inaturalist-open-data.s3.amazonaws.com/photos/576187089/medium.jpg,,"",,0,0,false,843,"Bountonville Rd, Cross River, NY, US",41.259566165,-73.6029168569,6,,,,6,,,false,,,,Berberis thunbergii,Japanese barberry,Plantae,58727,Berberis thunbergii,,,
318786547,313c4e50-5ef0-48a7-b176-32d29d694e0f,2025-10-04 11:51:11,2025-10-04,2025-10-04 15:51:11 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:42:18 UTC,2025-10-05 02:42:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786547,https://inaturalist-open-data.s3.amazonaws.com/photos/576187321/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2621111788,-73.6026010233,8,,,,8,,,false,,,,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Parthenocissus quinquefolia,,,
318786577,4ef9ec8f-fc50-455c-bec7-ba1b72816cac,2025-10-04 11:52:25,2025-10-04,2025-10-04 15:52:25 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:42:33 UTC,2025-10-05 02:42:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786577,https://inaturalist-open-data.s3.amazonaws.com/photos/576187407/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2620923416,-73.6026676617,3,,,,3,,open,false,,,,Quercus bicolor,swamp white oak,Plantae,54780,Quercus bicolor,,,
318786591,b798a9c1-bd12-4d75-8b4f-5a0bf21e0ad1,2025-10-04 11:52:55,2025-10-04,2025-10-04 15:52:55 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:42:40 UTC,2025-10-05 02:42:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786591,https://inaturalist-open-data.s3.amazonaws.com/photos/576187451/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2620923416,-73.6026676617,3,,,,3,,,false,,,,Quercus,oaks,Plantae,47851,,,,
318786602,eb8eee7c-cab3-4421-965e-a80f84cb0290,2025-10-04 11:53:19,2025-10-04,2025-10-04 15:53:19 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:42:47 UTC,2025-10-05 02:42:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786602,https://inaturalist-open-data.s3.amazonaws.com/photos/576187485/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2620923416,-73.6026676617,3,,,,3,,,false,,,,Picea,spruces,Plantae,63573,,,,
318786631,75d8bd0c-27dc-45c6-83c8-84028321190e,2025-10-04 11:53:35,2025-10-04,2025-10-04 15:53:35 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:42:53 UTC,2025-10-05 02:42:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786631,https://inaturalist-open-data.s3.amazonaws.com/photos/576187518/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2620923416,-73.6026676617,3,,,,3,,open,false,,,,Picea abies,Norway spruce,Plantae,63567,Picea abies,,,
318786656,f9cf7fcf-d19f-4389-843f-63732ef1bdab,2025-10-04 11:54:50,2025-10-04,2025-10-04 15:54:50 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:43:01 UTC,2025-10-10 16:05:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/318786656,https://inaturalist-open-data.s3.amazonaws.com/photos/576187554/medium.jpg,,"",,1,0,false,843,"Cross River, NY, US",41.2624175388,-73.6026490106,7,,,,7,,open,false,,,eastern white pine,Pinus strobus,eastern white pine,Plantae,52391,Pinus strobus,,,
318786698,b0abd449-223c-470b-8b38-fb6ac7212049,2025-10-04 11:56:40,2025-10-04,2025-10-04 15:56:40 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:43:11 UTC,2025-10-05 02:43:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786698,https://inaturalist-open-data.s3.amazonaws.com/photos/576187592/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2623735796,-73.602581377,4,,,,4,,open,false,,,,Carya glabra,pignut hickory,Plantae,54789,Carya glabra,,,
318786813,22143c13-64eb-49af-90c7-7c92c4cfa853,2025-10-04 12:04:06,2025-10-04,2025-10-04 16:04:06 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:43:46 UTC,2025-10-05 02:43:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786813,https://inaturalist-open-data.s3.amazonaws.com/photos/576187776/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2624334359,-73.6027881593,7,,,,7,,,false,,,,Solidago,goldenrods,Plantae,48678,,,,
318786830,90cc9538-9136-4f26-b733-376089af9215,2025-10-04 12:04:46,2025-10-04,2025-10-04 16:04:46 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:43:53 UTC,2025-10-05 02:43:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786830,https://inaturalist-open-data.s3.amazonaws.com/photos/576187814/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.2623928044,-73.6027637133,3,,,,3,,,false,,,,Schizachyrium scoparium,little bluestem,Plantae,122603,Schizachyrium scoparium,,,
318786849,0c6bc8b4-5ab6-457a-9eae-7c46f6d1c4b2,2025-10-04 12:06:01,2025-10-04,2025-10-04 16:06:01 UTC,Eastern Time (US & Canada),9660960,joraga3725,Joe Gamba,2025-10-05 02:43:59 UTC,2025-10-05 02:44:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318786849,https://inaturalist-open-data.s3.amazonaws.com/photos/576187850/medium.jpg,,"",,0,0,false,843,"Cross River, NY, US",41.262564671,-73.602995639,5,,,,5,,,false,,,,Magnoliopsida,Dicots,Plantae,47124,,,,
